Line_ID,day,month,year,category,article,kurz_text,haupt_text
1056,5,2,2021,Sport,RTL engagiert Uli Hoeneß als TV-Experten,"
Uli Hoeneß wird RTL-Kommentator für die Länderspiele der Nationalmannschaft. Die früheren Fußball-Einlassungen des FC-Bayern-Ehrenpräsidenten sind berühmt-berüchtigt.
","
Uli Hoeneß wird Länderspiel-Experte bei RTL. Der 69-jährige Ehrenpräsident von Bayern München wird die WM-Qualifikationsspiele der deutschen Fußball-Nationalmannschaft im März gegen Island, Rumänien und Nordmazedonien analysieren.
"
1057,13,2,2021,Sport,"Sie wusste früh, was sie kann","
Kira Weidle hat mit der WM-Silbermedaille in der Abfahrt den bisher größten Erfolg ihrer Karriere gefeiert. Sie ist davon allerdings selbst gar nicht so überrascht gewesen, sie hat den Erfolg vorhergesagt.
","
Es gibt die Geschichte von der achtjährigen Kira Weidle, die in einem Schulaufsatz zu dem Thema: »Was will ich mal werden?« geschrieben hat: Skifahrerin. Der Lehrer, so geht die Geschichte weiter, soll darauf gesagt haben, Skifahrerin, das sei doch kein Beruf. Die achtjährige Kira antwortete: »Wenn man schnell genug fährt, dann schon.«
"
1058,17,2,2021,Sport,Muchova zerstört Bartys Traum vom Heim-Titel,"
Sie ist die Weltranglistenerste und war die große Hoffnung auf den ersten Heim-Grand-Slam-Sieg einer Australierin seit 1978: Ashleigh Barty ist überraschend bereits im Viertelfinale ausgeschieden.
","
Die Weltranglistenerste Ashleigh Barty hat bei den Australian Open den Einzug in das Halbfinale und die Chance auf den ersten Titel bei ihrem Heim-Grand-Slam verpasst. Die 24-jährige Australierin musste sich in Melbourne der Tschechin Karolina Muchova 6:1, 3:6, 2:6 geschlagen geben.
"
1059,28,11,2020,Sport,"Haben Sie Mitleid mit Schalke 04, Herr Becker?","
24 Bundesligaspiele ohne Sieg – Schalke 04 ist nur noch sieben Misserfolge vom Rekord Tasmania Berlins entfernt. Deren Kapitän Hans-Günter Becker spricht über die historisch-miese Saison 1965/1966.
","
SPIEGEL: Herr Becker, wir würden mit Ihnen gern über die Bundesligasaison 1965/1966 von Tasmania Berlin reden …Becker: Ach, es ist jedes Jahr dasselbe (lacht). Sobald ein Team länger nicht mehr gewinnt, kommen die Vergleiche.
"
1060,15,2,2021,Sport,Das sind die besten Fußballklubs in Europa,"
Die Bayern haben die Klub-WM gewonnen. Sind sie damit auch weiterhin das beste Team in Europa? Außerdem: Dortmunds Absturz und wie sich der Spitzenfußball in der Pandemie verändert hat. Das SPIEGEL-Ranking.
","
Am Dienstag beginnt die K.-o.-Phase der Champions League. Barcelona empfängt Paris Saint-Germain, RB Leipzig spielt gegen Jürgen Klopps Liverpool, es stehen packende Begegnungen an. Und doch werden die Partien wohl anders laufen als in den vergangenen Jahren.
"
1061,1,3,2021,Sport,Golfstars ehren Tiger Woods in Rot und Schwarz,"
Während Tiger Woods sich im Krankenhaus von einem schweren Autounfall erholt, sendet die Elite des Golfs ihre Grüße: Zu seinen Ehren adaptierten mehrere Golfstars das berühmte Finaltagsoutfit. Woods bedankt sich via Twitter.
","
Rotes Shirt, schwarze Hose: Am Schlusstag eines jeden Golfturniers pflegt Superstar Tiger Woods einen besonderen Dresscode. Zum Finale der World Golf Championships in Bradenton, Florida, trugen zu Woods' Ehren weitere Vertreter der Golf-Weltelite das ikonische Outfit. Stars wie Rory McIlroy, Justin Thomas und Patrick Reed traten in diesen Farben im Concession Golf Club an, um dem 45-Jährigen, der sich am Dienstag bei einem Autounfall nahe Los Angeles schwer verletzt hatte, ihre Genesungswünsche zu übermitteln.
"
1062,3,6,2021,Sport,"


","
Das 1:1 gegen Dänemark hat die Sorgen um die EM-Form der DFB-Elf nicht nehmen können. Die Rückkehrer Mats Hummels und Thomas Müller suchen noch ihre Rollen, und die Baustellen sind Baustellen geblieben.
","
Drei Schwachstellen hat Joachim Löw im Vorfeld der EM-Vorbereitung bei seiner Mannschaft ausgemacht: Die Chancenverwertung, die fehlende Stabilität der Abwehr und das schlechte Verhalten bei Standardsituationen. Vor allem daran wolle er mit seinem Team arbeiten, hatte er zu Beginn der Trainingswoche in Seefeld angekündigt. Die gute Nachricht nach dem 1:1 ausgegangenen Testspiel gegen Dänemark am Mittwochabend: Es sind nicht noch mehr Baustellen dazugekommen. Die schlechte Nachricht: Es sind auch nicht weniger geworden.
"
1063,12,11,2020,Sport,"Noch zwei Spiele, dann ist es vorbei","
Unter der Woche beklagten die DFB-Chefs die schlechte Stimmung um die Nationalmannschaft. Die bleibt auch nach dem trostlosen Erfolg über Tschechien. Die Spieler können dafür wenig.
","
Stellenwert des Spiels: ""Konsequent verteidigt"", ""engagiert mit Zug nach vorne"", ""wir wollten diesen Sieg unbedingt"": Als Deutschlands Fußball-Bundestrainer Joachim Löw zum Fazit für das Testspiel gegen Tschechien ausholte, sprang er in den Themen, er riss kurz an, was gut gelaufen war. Wirklich viel fiel ihm nicht ein, er blieb bei Stichwörtern, ohne Aufbruchstimmung zu erzeugen. Die müden Phrasen passten ganz gut zu den Länderspielen, die im Corona-Jahr an ein lästiges Piepen im Ohr erinnern, das man erst mal nicht loswird. Dann sagte Löw den Satz, dass man in dieser Konstellation wahrscheinlich nicht noch einmal spielen würde. Damit war der Stellenwert dieser Partie auch geklärt.
"
1064,29,1,2021,Sport,Premier League führt zusätzliche Wechsel bei Kopfverletzungen ein,"
Auf dem Fußballplatz kommt es oft zu teils heftigen Zusammenstößen. In England wird nun die Auswechselregel angepasst, damit Betroffene problemlos ausgetauscht werden können.
","
Thiago lag am Boden, das Gesicht auf dem Rasen, die Hände auf dem Hinterkopf: Die Kollision im Kopfballduell mit gleich zwei Gegenspielern war heftig, Liverpools Spielmacher wirkte mitgenommen, er musste länger behandelt werden. Wenige Minuten später mischte er wieder mit beim Topspiel seiner Reds gegen Tottenham Hotspur (3:1). Um den Schädel war ihm ein Verband gewickelt worden. Mehr als 20 Minuten machte der ehemalige Münchner so weiter, ehe er schließlich ausgewechselt wurde.
"
1065,28,4,2021,Sport,"


","
Als Kind wurde er mit Lionel Messi verglichen, mit 20 ist Phil Foden dabei, einer der Großen im Weltfußball zu werden. Was macht den Engländer so besonders, der nun mit Manchester City auf Paris trifft?
","
Wenige Minuten nachdem er Manchester City gegen Borussia Dortmund ins Halbfinale der Champions League geschossen hatte, setzte Phil Foden einen Tweet ab, adressiert an Kylian Mbappé, den Superstar von Citys kommendem Gegner Paris Saint-Germain.
"
1066,16,4,2021,Sport,Sprintweltmeister Christian Coleman fehlt in Tokio wegen verpasster Dopingtests,"
Weil er Dopingtests verpasste, wurde Christian Coleman für zwei Jahre gesperrt. Er wehrte sich dagegen. Nun hat der Sportgerichtshof befunden: Die Strafe war zwar zu lang. Aber in der Sache richtig.
","
Sprintweltmeister Christian Coleman darf bei den Olympischen Spielen vom 23. Juli bis 8. August in Tokio nicht an den Start gehen. Der Internationale Sportgerichtshof hat der Berufung des 25 Jahre alten US-Leichtathleten wegen Verstößen gegen die Meldepflicht für Dopingkontrollen nur teilweise stattgegeben.
"
1067,1,2,2021,Sport,Münchener Talenteverleih und neue Torjäger im Tabellenkeller,"
Bis 18 Uhr musste die Tinte trocken sein, nun geht nichts mehr: Das Wintertransferfenster ist geschlossen. Das sind die prominentesten Spieler, die in Deutschland und international den Klub wechselten.
","
Die Auswirkungen der Corona-Pandemie machen auch vor der Fußball-Bundesliga nicht halt: Gaben die Klubs im Vorjahreswinter noch fast 200 Millionen für neue Spieler aus, kamen die 18 Bundesligisten in diesem Jahr nur etwa ein Viertel dieser Summe aus, um sich für den Saisonendspurt zu verstärken. Weniger Geld war in der Bundesliga zuletzt im Transferwinter der Saison 2013/14 ausgegeben worden. Auch international kam es nur zu wenigen aufsehenerregenden Transfers.
"
1068,29,10,2020,Sport,Sancho erlöst den BVB gegen Sankt Petersburg,"
Sie kontrollierten das Spiel, ließen kaum Chancen zu - aber im Angriff? Tat sich Borussia Dortmund gegen Zenit schwer. Jadon Sanchos Nervenstärke verhalf dem BVB doch zum Sieg. Und der war wichtig.
","
Borussia Dortmund hat sein Heimspiel in der Champions League gegen Zenit Sankt Petersburg mit viel Mühe 2:0 (0:0) gewonnen. Jadon Sancho erzielte per Strafstoß das 1:0 (78. Minute), und das war besonders wichtig für den BVB - mit einem Remis hätte er nach diesem zweiten Spieltag in der Gruppe F schlecht dagestanden. So ist Dortmund mit drei Punkten Dritter. Erling Haaland traf in der 90. Minute zum 2:0.
"
1069,8,1,2021,Sport,»Kann es nicht fassen« – Hennig holt bestes Ergebnis ihrer Karriere,"
Skilangläuferin Katharina Hennig hat sich in Val di Fiemme im Massenstart über zehn Kilometer im klassischen Stil Platz zwei gesichert. Nun ist auch in der Gesamtwertung noch ein Sprung nach vorne möglich.
","
Katharina Hennig hat Deutschlands Langlauf-Team einen großen Erfolg bei der Tour de Ski beschert. Die 24-Jährige spielte in Val di Fiemme ihre Stärke in der klassischen Technik aus und belegte Platz zwei im Massenstart über zehn Kilometer. Hennig musste sich im Schlussspurt nur der Russin Natalja Neprjajewa geschlagen geben, Dritte wurde die Schwedin Ebba Andersson.
"
1070,27,2,2021,Sport,Leipzig dreht 0:2-Rückstand gegen Gladbach,"
Gegen Borussia Mönchengladbach spielte RB Leipzig um den Anschluss an die Bayern. Und die Leipziger waren spielbestimmend – dennoch mussten sie einem frühen Rückstand hinterherlaufen.
","
RB Leipzig ist in der Fußball-Bundesliga eine spektakuläre Aufholjagd gegen Borussia Mönchengladbach gelungen. Beim 3:2 (0:2) machte Leipzig über weite Strecken das Spiel, musste aber einem frühen Rückstand hinterherlaufen. Jonas Hofmann (6. Minute) und Marcus Thuram (19.) hatten Gladbach in Führung gebracht. Christopher Nkunku (57.) und Yussuf Poulsen (66.) glichen aus. Alexander Sörloth erzielte in der Nachspielzeit den Siegtreffer (90.+3).
"
1071,11,12,2020,Sport,"


","
Neue Erkenntnisse untermauern den Verdacht, dass die WM 2006 gekauft war – und der DFB eingeweiht. Offenbar gab es einen schmutzigen Deal, der bis ins vergangene Jahr hielt.
","
Bislang unbekannte Dokumente aus der Schweiz erhärten den Verdacht, dass die WM 2006 gekauft war. Die vom SPIEGEL und der »Süddeutschen Zeitung« gemeinsam ausgewerteten Papiere deuten auf einen Deal zwischen dem Sportvermarkter CWL und dem DFB: Die unter dem Einfluss des Kirch-Konzerns stehende CWL nutzte allem Anschein nach Spiele der deutschen Nationalmannschaft und andere Sportevents, um Bestechungsgelder als legale Ausgaben getarnt an korrupte Fifa-Funktionäre zu schleusen, die über die WM-Vergabe mitentschieden. 
"
1072,1,1,2021,Sport,Der Weltmeister-Schreck hat ein Ende,"
Dirk van Duijvenbode arbeitet eigentlich auf einer Auberginenfarm. Bei der Darts-WM sorgte er gegen zwei Ex-Weltmeister für Furore. Gary Anderson gab sich aber keine Blöße.
","
Gary Anderson hat den Weltmeister-Schreck Dirk van Duijvenbode 5:1 besiegt und das Halbfinale der Darts-WM erreicht. Van Duijvenbode, der hauptberuflich auf einer Auberginenfarm arbeitet, hatte zuvor den ehemaligen PDC-Weltmeister Rob Cross sowie Glen Durrant, ehemaliger Weltmeister des Verbands BDO, aus dem Turnier geworfen.
"
1073,15,11,2020,Sport,Hamilton ist zum siebten Mal Weltmeister und zieht mit Schumacher gleich,"
Lewis Hamilton hat sich seinen siebten Weltmeistertitel gesichert. Unter schwierigen Bedingungen fuhr der Brite in Istanbul auf Platz eins – und steht nun auf einer Stufe mit Michael Schumacher.
","
Lewis Hamilton ist zum siebten Mal Formel-1-Weltmeister. Der Brite gewann den Großen Preis von Istanbul, nachdem es lange nicht nach einem Platz auf dem Podium ausgesehen hatte. Diesen hätte er aber für den Titel nicht gebraucht, weil Konkurrent und Mercedes-Teamkollege Valtteri Bottas auf Platz 14 landete. Dank einer guten Mercedes-Strategie im letzten Rennviertel sicherte sich der Brite doch noch den Sieg. Mit der vorzeitigen Weltmeisterschaft ist er nun nach Titeln mit Michael Schumacher gleichgezogen.
"
1074,24,1,2021,Sport,Hertha trennt sich von Labbadia und Preetz,"
Die 1:4-Niederlage gegen Werder Bremen war offenbar zu viel: Hertha BSC trennt sich von seinem Trainer und Manager. Das bestätigte der Klub. Übernehmen könnte ein alter Bekannter, Pal Dardai.
","
Hertha BSC trennt sich von Trainer Bruno Labbadia und Manager Michael Preetz. Das bestätigte der Fußball-Bundesligist in einer Mitteilung. Zuvor hatten unter anderem die »Bild«-Zeitung und die Nachrichtenagentur dpa darüber berichtet.
"
1075,1,4,2021,Sport,Deutschlands Torjägerproblem,"
Ein einziges Tor gegen Nordmazedonien – und das auch noch per Elfmeter: Rächt sich jetzt, dass der Bundestrainer sich immer schwergetan hat mit echten Mittelstürmern? Auch Thomas Müller könnte die Misere kaum lösen.
","
Die Geschichte von Joachim Löw und dem Thema Mittelstürmer in der Nationalmannschaft ist lang. Löw hat immer mit diesem Spielertypus gefremdelt, Strafraumspieler hatten es in all den Jahren unter ihm als Bundestrainer schwer, wahrgenommen und dann auch gewürdigt zu werden. Mario Gomez hatte das irgendwann halbwegs geschafft, Sandro Wagner oder, um einmal etwas weiter zurückzugehen, Kevin Kuranyi weniger.
"
1076,17,3,2021,Sport,Miami Heat geben Meyers Leonard ab,"
Basketballprofi Meyers Leonard verwendete während eines Videospiels eine antisemitische Beleidigung. Dafür wurde er von der NBA gesperrt und musste eine Strafe zahlen. Nun hat ihn sein Team nach Oklahoma abgegeben.
","
Knapp eine Woche nach den antisemitischen Äußerungen ihres Spielers Meyers Leonard haben die Miami Heat sich von dem derzeit verletzten NBA-Profi getrennt. Der Vizemeister gab den 29-Jährigen samt eines Zweitrunden-Picks im Draft 2027 an Oklahoma City Thunder ab, im Tausch kommt dafür Trevor Ariza. Das gab der Klub am Mittwoch bekannt.
"
1077,21,3,2021,Sport,Fürth mit Dämpfer im Aufstiegsrennen – HSV bleibt allein an der Spitze,"
In der Nachspielzeit hat Fürth noch einen Punkt im Frankenderby gerettet. Bei einem Sieg gegen Nürnberg wäre der Klub jedoch nach Punkten mit dem Spitzenreiter aus Hamburg gleichgezogen. Die Konkurrenz lauert.
","
Im 268. Aufeinandertreffen haben sich Spielvereinigung Greuther Fürth und der 1. FC Nürnberg 2:2 (1:0) getrennt. Die favorisierten Gastgeber gingen im Frankenderby bereits in der 8. Minute durch einen Treffer von Havard Nielsen in Führung. Es war der erste Torschuss der Fürther. In der Folge hatten die Gäste mehr Chancen, doch zunächst scheiterte Erik Shuranow aus sechs Metern per Kopf an Keeper Sascha Burchert (28.), kurz vor der Pause traf Enrico Valentini aus kurzer Distanz nur die Latte (45.+1).
"
1078,11,3,2021,Sport,"»Wo ist da der Anreiz, auf den Füßen zu bleiben?«","
City-Profi Phil Folden ging nach einem Foul im Strafraum nicht zu Boden, sondern spielte weiter. Doch die Torchance war vereitelt – und selbst nach dem Videostudium gab es keinen Elfmeter. Das sorgt für Ärger.
","
Eine Szene aus dem Premier-League-Spiel zwischen Manchester City und Southampton vom Mittwochabend hat in England die Debatte über den Videoschiedsrichter VAR neu entfacht. Im Mittelpunkt: City-Mittelfeldspieler Phil Foden, Southamptons Torhüter Alex McCarthy und Schiedsrichter Jonathan Moss.
"
1079,14,4,2021,Sport,Slavia Prags Kúdela für zehn Spiele gesperrt,"
Im Europa-League-Spiel gegen die Glasgow Rangers hatte Slavia Prags Ondřej Kúdela mit einer rassistischen Beleidigung für einen Eklat gesorgt. Die Uefa sperrte den Tschechen nun langfristig.
","
Nach den Rassismusvorwürfen im Europa-League-Spiel zwischen den Glasgow Rangers und Slavia Prag hat die Europäische Fußball-Union (Uefa) den Tschechen Ondřej Kúdela für zehn internationale Spiele gesperrt. Der Slavia-Profi habe sich des rassistischen Verhaltens schuldig gemacht, hieß es am Mittwoch in der Uefa-Mitteilung. Der Glasgower Glen Kamara wurde wegen einer »Tätlichkeit gegen einen anderen Spieler« für drei Partien gesperrt.
"
1080,21,4,2021,Sport,FCB-Frauen gewinnen turbulentes Spitzenspiel in Potsdam,"
Nach der Niederlage gegen die TSG Hoffenheim mussten die Frauen des FC Bayern München auch bei Turbine Potsdam bis zum Schluss zittern. Anteil am Erfolg hatte ein sehr glücklicher Strafstoßpfiff.
","
Die Frauen des FC Bayern München haben im Meisterrennen trotz erneuter Wackler wieder in die Spur gefunden. Vier Tage nach der ersten Liga-Niederlage der Saison gegen die TSG Hoffenheim (2:3) gewannen die Spitzenreiterinnen beim Vierten Turbine Potsdam 3:2 (2:1), sie bauten dadurch den Vorsprung in der Tabelle auf Titelverteidiger VfL Wolfsburg auf fünf Punkte aus. Der VfL hat allerdings eine Partie weniger bestritten.
"
1081,1,3,2021,Sport,Gesundheitsamt schickt Regensburg in Quarantäne – DFB verschiebt Pokalspiel gegen Bremen,"
Nach mehreren Coronafällen stellt das Gesundheitsamt den Kader des SSV Jahn unter Quarantäne. Regensburg und Bremen gehen von einer Verschiebung des Pokalspiels aus – und bekommen vom DFB die Bestätigung.
","
Nach weiteren Corona-Fällen beim SSV Jahn Regensburg wird das DFB-Pokal-Viertelfinale gegen Werder Bremen nicht wie geplant am Dienstagabend stattfinden. Wie der Deutsche Fußball-Bund mitteilte, hat die Spielleitung die für Dienstag (18.30 Uhr) angesetzte Partie abgesetzt. »Hintergrund sind die behördlich angeordneten Quarantänemaßnahmen für den Verein Jahn Regensburg. Über die Neuansetzung der Partie wird der DFB in Abstimmung mit beiden Vereinen schnellstmöglich entscheiden«, hieß es.
"
1082,4,11,2020,Sport,Sportvorstand Salihamidžić rechnet mit Alaba-Abgang,"
Seit Wochen gibt es Streit über die Vertragsverlängerung von Bayerns David Alaba. Nachdem der Klubpräsident die Verhandlungen öffentlich beendet hatte, rechnet nun Sportvorstand Salihamidžić mit einem ablösefreien Abgang.
","
Bayern Münchens Sportvorstand Hasan Salihamidžić rechnet mit einem Abschied von David Alaba. ""Es heißt ja: Sag niemals nie. Aber ich weiß jetzt nicht mehr, wie wir noch zusammenfinden sollen"", sagte Salihamidžić bei Sky: ""Wir müssen uns damit beschäftigen, dass David uns verlassen wird.""
"
1083,10,2,2021,Sport,Sponsoren und Politik machen Druck auf Mori nach sexistischen Aussagen,"
Frauen »hätten Schwierigkeiten, sich präzise auszudrücken«: Diese Aussage von Organisationschef Mori sorgt im Land des Olympiagastgebers weiter für Ärger – Widerstand kommt aus dem Parlament und vom Topsponsor.
","
Der Druck auf Yoshiro Mori, Organisationschef der Olympischen Spiele in Tokio, wird nach dessen sexistischen Aussagen immer größer. Tokios Gouverneurin Yuriko Koike erklärte am Mittwoch, dass sie an einem angeblich für den 17. Februar geplanten Vierparteientreffen unter anderem mit Mori und IOC-Präsident Thomas Bach nicht teilnehmen werde. Ein solches Treffen würde ihrer Meinung nach »nichts wirklich Positives bringen«, sagte Koike, ohne weiter auf die Gründe einzugehen.
"
1084,23,1,2021,Sport,"


","
Die Abfahrt in Kitzbühel gilt als legendär. Die dreifache Olympiasiegerin Maria Höfl-Riesch erklärt, warum das Rennen reine Männersache ist – und warum Siege nicht entscheidend für gute TV-Quoten sind.
","
Das Wetter hat das Programm der alpinen Weltcup-Wettbewerbe in Kitzbühel durcheinandergewirbelt. Die klassische Hahnenkamm-Abfahrt auf der Streif, die am Samstagmorgen wegen Regen, Schneefall, Nebel und der Pistenbedingungen abgesagt wurde, wurde anschließend auf Sonntag verschoben. 
"
1085,14,1,2021,Sport,Deutsche Handballer müssen auf ihren Koch verzichten,"
Einen Tag vor dem ersten Spiel der deutschen Mannschaft bei der Handball-WM steht weiterhin das Thema Corona im Mittelpunkt. So ist die DHB-Auswahl gezwungen, auch beim Service zu improvisieren.
","
Anders als erwartet kann der Koch der deutschen Handballer für die Mannschaft im WM-Teamhotel in Ägypten nicht das Essen zubereiten. »Wir haben einen eigenen Koch mit, der nicht für uns kochen kann, weil die Möglichkeiten vor Ort nicht so gegeben sind«, sagte Bundestrainer Alfred Gíslason am Morgen in Gizeh. »Wir haben das auch bemängelt bei der Ankunft.« Man habe zwar einen separaten Raum zum Essen, müsse sich das Essen aber selbst holen, »wo andere Mannschaften auch gleichzeitig sein können«, ergänzte der 61-jährige Isländer. »Das ist eine Planung, die wir uns anders vorgestellt hatten, die uns anders zugesagt worden ist.«
"
1086,29,10,2020,Sport,Dortmunder Geduldsoffensive,"
Erneut hat Borussia Dortmund kein Gegentor kassiert - weil auch der Angriff fleißig in der Defensivarbeit ist. Beim Erfolg über Zenit Sankt Petersburg zeigte der BVB besondere Stärken.
","
Dieses Spiel werde nicht in die Fußballgeschichte eingehen, sagte Michael Zorc. Der Sportdirektor klang ein wenig gehetzt, als sei jeder Satz über die Partie gegen Zenit Sankt Petersburg zu viel. Dabei passte der Auftritt ganz gut in ein neues Muster beim BVB: Es sind jetzt bereits vier Spiele, die Borussia Dortmund in dieser Saison im eigenen Stadion bestritten hat - und die Bilanz ist makellos. In der Bundesliga wurden drei Spiele bei 10:0 Toren gewonnen. Gegen Zenit in der Champions League wurde es nun ein 2:0. ""Pflichtaufgabe erfüllt"", sagte Zorc kurz und knapp. ""Die drei Punkte nehmen wir gerne mit.""
"
1087,30,11,2020,Sport,Grosjean fällt für das nächste Rennen aus,"
Die Ärzte empfehlen eine Pause: Romain Grosjean wird nach seinem schweren Unfall beim Grand Prix in Bahrain nicht am nächsten Rennen teilnehmen. Das Krankenhaus kann er aber wohl am Dienstag schon verlassen.
","
Nach seinem schweren Unfall in Bahrain wird Romain Grosjean nicht beim nächsten Formel-1-Rennen starten. Wie sein US-Rennstall Haas am Montag mitteilte, wird der Brasilianer Pietro Fittipaldi Grosjean ersetzen. Für Fittipaldi wird es das Debüt in der Formel 1. Grosjean könne das Militärkrankenhaus in Bahrain aber bereits am Dienstag wieder verlassen, hieß es. Die Behandlung der Verbrennungen, die Grosjean an beiden Handrücken erlitt, verlaufe gut.
"
1088,23,5,2021,Sport,"Leclerc darf seine Poleposition behalten, kann aber nicht starten","
Für Charles Leclerc ist der Große Preis von Monaco in seiner Heimat ein besonderes Rennen. Nach einem Hin und Her um seine Poleposition konnte er nun gar nicht erst starten. Damit setzt sich eine unglückliche Serie fort.
","
Ferrari-Pilot Charles Leclerc konnte nun doch nicht beim Großen Preis von Monaco starten. Nachdem Ferrari bekannt gegeben hatte, dass Leclerc seine Poleposition nach einem Unfall im Qualifying behalten dürfe, funkte Leclerc in der Einführungsrunde des Rennens, dass es Probleme mit seinem Ferrari gebe.
"
1089,9,3,2021,Sport,Nada legt Studie zu Schmerzmitteln vor – und nennt Ergebnisse »alarmierend«,"
Laut einer Studie der Nationalen Anti-Doping-Agentur gibt jeder dritte deutsche Fußballprofi bei Dopingtests die Einnahme von Schmerzmitteln an. Die Autoren warnen vor Missbrauchspotenzial – und fatalen Nebenwirkungen.
","
Jeder dritte Fußballprofi in Deutschland gibt bei Dopingkontrollen den Gebrauch von Schmerzmitteln an. Das ist das Ergebnis einer Studie der Nationalen Anti-Doping-Agentur Nada, die in der »Zeitschrift für Sportmedizin« veröffentlicht wurde. Nach eigener Angabe der Autorinnen und Autoren ist es die erste systematische Auswertung dieser Art in den höchsten deutschen Fußballligen.
"
1090,13,1,2021,Sport,Nach Tschechien sagen nun auch die USA ab – Brasilien wackelt,"
Wegen 17 Corona-Fällen musste Tschechien seine WM-Teilnahme absagen. Nun kamen die US-Handballer mit 19 positiv getesteten Spielern hinzu, und weitere Nationen beklagen Ausbrüche. Die WM soll am Mittwochabend beginnen.
","
Nach Tschechien und den USA ist mit Brasilien ein drittes Handball-Team unmittelbar vor Beginn der Weltmeisterschaft in Ägypten von einem Coronavirus-Ausbruch betroffen. Wie der brasilianische Verband auf seiner Internetseite mitteilte, wurden insgesamt zwei Spieler und fünf Team-Verantwortliche im Trainingslager im portugiesischen Rio Maior positiv auf das Virus Sars-CoV-2 getestet. Laut Medienberichten soll es auch bei Deutschlands Gruppengegner Kap Verde einen Corona-Ausbruch gegeben haben.
"
1091,15,5,2021,Sport,Um ein Tor besseres Torverhältnis – Beşiktaş holt den Titel vor Galatasaray,"
Die gleiche Punktzahl, ein ausgeglichener direkter Vergleich: Der türkische Meisterschaftskampf zwischen den Istanbuler Klubs Beşiktaş und Galatasaray entwickelte sich zum Fotofinish. Mit dem besseren Ende für Beşiktaş.
","
Beşiktaş ist zum 16. Mal türkischer Fußballmeister. In einem spannenden Finale setzte sich der Istanbuler Topklub gegen den punktgleichen Stadtrivalen Galatasaray durch, der eine um ein Tor schlechtere Tordifferenz aufweist. Auch der direkte Vergleich beider Teams ist ausgeglichen. Für Beşiktaş unter Trainer Sergen Yalçın ist es der erste Titel seit 2017.
"
1092,27,4,2021,Sport,Alligator auf dem Rasen stört Training des FC Toronto,"
Alligatoren und Rasenflächen – eine beliebte Kombination in Florida: Während sich der FC Toronto in Orlando auf das Viertelfinale der Concacaf Champions League vorbereitete, kam es zu einem speziellen Besuch.
","
Ein Alligator auf dem Spielfeld hat im Training des FC Toronto vor dem Concacaf-Champions-League-Viertelfinale gegen Cruz Azul für Aufsehen gesorgt. »Alle meine Spieler sind auf ihn zugelaufen, während ich genau in die andere Richtung gerannt bin«, sagte Trainer Chris Armas. Der Klub, der sich derzeit in Orlando, Florida, auf die Partie in Tampa vorbereitet, veröffentlichte auf seiner Homepage ein Video des Vorfalls.
"
1093,29,11,2020,Sport,Gute Teams verlieren nicht – »La Real« mit Remis gegen Villarreal,"
Es war ein Spitzenspiel mit ungewohnter Beteiligung: Real Sociedad, die aktuell wohl sehenswerteste Mannschaft Spaniens, geriet gegen Villarreal früh in Rückstand. Beide Treffer fielen vom Punkt.
","
Real Sociedad muss sich gegen den FC Villarreal, der als Tabellendritter der spanischen Liga nach San Sebastián gereist ist, mit einem Punkt begnügen. Beim 1:1 (1:1) gingen die Gäste durch einen verwandelten Foulelfmeter von Gerard früh in Führung (6. Spielminute). Ebenfalls vom Strafstoßpunkt aus traf Sociedads Flügelspieler Mikel Oyarzaba (33.).
"
1094,10,12,2020,Sport,"Erst Pleite, dann Party","
Bei Real Madrid war Gladbach chancenlos. Das große Zittern aber begann nach Abpfiff. Da versammelten sich die Borussen um einen Bildschirm, um zu sehen, was die Konkurrenz treibt – dann begann das Feiern.
","
Szene des Spiels: Die Partie war längst vorbei, da begann das Zittern ums Weiterkommen. Minuten nach dem Abpfiff in Madrid stand die Gladbacher Mannschaft vor der eigenen Bank versammelt, sie bildete einen Kreis um einen Bildschirm und sah aus wie eine Gruppe Fußballfans, die das WM-Finale verfolgen will, aus der aber nur eine Person ein Smartphone dabei hat. Was da lief, war aber kein WM-Endspiel, sondern die letzten Momente im Duell zwischen Inter Mailand und Schachtar Donezk. Dann fiel kein Tor – und die Gladbacher Party begann.
"
1095,8,12,2020,Sport,"»Ronaldo war sehr, sehr angefressen«","
In seiner Heimat kennt ihn kaum einer – dabei spielt Marcel Heister mit Ferencváros Budapest Woche für Woche gegen Messi oder Ronaldo. Für die Duelle hat er sich extra eine Haarschneidemaschine gekauft.
","
SPIEGEL: Herr Heister, die ewige Frage: Messi oder Ronaldo – wer ist besser?Marcel Heister: Ganz schwer zu sagen, wirklich. Es sind unterschiedliche Spielertypen, die kann man schwer vergleichen. Wenn Ronaldo einen Zentimeter Platz hat: Tor. Messi macht aus nichts 'ne Chance. Wenn er keinen Pass sieht, dribbelt er und geht durch vier Leute durch.
"
1096,13,12,2020,Sport,Die Winterwanderung der Salzburger Supertalente,"
Dominik Szoboszlai gilt als einer der talentiertesten Spieler Europas. Nach dem Champions-League-Aus der Salzburger kündigte er nun seinen Abschied an. Wie bereits andere große Talente vor ihm.
","
Was haben Amadou Haidara, Erling Haaland und Dominik Szoboszlai gemeinsam? Sie alle gelten als herausragende Talente auf ihren Positionen und schafften bei RB Salzburg ihren Durchbruch. Und sie verließen respektive verlassen den Klub nach der Hinrunde.
"
