Line_ID,day,month,year,category,article,kurz_text,haupt_text
921,21,2,2021,Politik,Schon wieder Zweifel an der 35,"
Die Inzidenzwerte fallen nicht mehr, sie steigen sogar leicht an. Ist die Marke von unter 35 für Lockerungen noch realistisch? In Teilen der SPD und der FDP gibt es Stimmen, die einen breiteren Ansatz wollen.
","
An vielen Orten in Deutschland glichen sich am Wochenende die Bilder. Nach den Tagen mit Eis und Kälte herrschten oft fast frühlingshafte Temperaturen. Ob in Berlin, München, Frankfurt, Köln, Düsseldorf, Hamburg, Stuttgart, Leipzig oder Dresden, vor allem in Großstädten und Ballungsräumen drängte es Menschen in die Parks oder ans Wasser. Oftmals saßen sie dicht gedrängt.
"
922,13,1,2021,Politik,Spahn stellt Impfangebot für alle Bürger bis zum Sommer in Aussicht,"
Jens Spahn hat die europäische Impfkampagne verteidigt: Für alle Impfwilligen sei ausreichend eingekauft worden. In seiner Regierungserklärung räumte der Gesundheitsminister auch Fehler ein.
","
Gesundheitsminister Jens Spahn (CDU) hat Corona-Impfstoffe für alle Bürger in Deutschland bis zum Sommer in Aussicht gestellt. Dass dann genügend Impfdosen vorhanden seien, sei über die Verträge mit den Herstellern gesichert, sagte Spahn in einer Regierungserklärung zum Beginn der Impfkampagne vor dem Bundestag. Schon jetzt seien zusammen mehr als 200 Millionen Impfdosen verschiedener Hersteller wie Biontech, Moderna, AstraZeneca und Curevac eingekauft.
"
923,1,2,2021,Politik,Bund befürchtet Engpässe bei Impfzubehör,"
Produktion, Priorisierung, Verteilung: Bund und Länder wollen gemeinsam mit der Pharmaindustrie die Impfkampagne vorantreiben. Dabei ergab sich nach SPIEGEL-Informationen ein neues Problem.
","
Das Impfen kommt in Deutschland zu langsam voran – und könnte nach Befürchtungen der Bundesregierung noch weiter gebremst werden. Es drohen Engpässe beim Impfzubehör, erfuhr der SPIEGEL von Teilnehmenden des Impfgipfels zwischen Bund, Ländern und der Pharmaindustrie. Gemeint sind Materialien, die notwendig sind, um Impfungen durchzuführen, etwa Spritzen oder Kanülen.
"
924,12,4,2021,Politik,Lauterbach kritisiert EM in zwölf Ländern als »verantwortungslos«,"
Fußballprofis setzen sich einem Risiko für Langzeitfolgen einer Coronainfektion aus, wenn sie ihrem Job nachgehen. Gesundheitspolitiker Lauterbach rät deshalb von der Europameisterschaft ab.
","
Atemnot, Schwindel, Kopfschmerzen – noch Monate nach einer Covid-19-Erkrankung leiden Menschen unter anderem an diesen Symptomen. Gesundheitsexperte Karl Lauterbach (SPD) hat in einem Interview noch einmal auf das steigende Risiko für Fußballprofis auf Spätfolgen nach Coronainfektionen aufmerksam gemacht.
"
925,26,2,2021,Politik,In der Maskenfalle,"
Dem CSU-Politiker Nüßlein werden dubiose Geschäfte mit Corona-Masken vorgeworfen, jetzt ermittelt die Staatsanwaltschaft gegen ihn. Wer ist der Bundestagsabgeordnete, der sich schon auf einigen Geschäftsfeldern versuchte?
","
Die Dienstreise startete um 6.20 Uhr am Flughafen Berlin, das genaue Ziel war ungewiss. Als die drei Bundestagsabgeordneten Donnerstagfrüh an Bord der Eurowings-Maschine gingen, wussten sie nur, dass sie nach Stuttgart fliegen würden. Ihren Zielort sollten sie erst später erfahren.
"
926,10,3,2021,Politik,Connemann sieht Union »in schwerster Krise seit der Spendenaffäre«,"
Die Maskenaffäre belastet CDU und CSU. Unionsfraktionsvize Gitta Connemann fordert eine Reaktion »mit aller Konsequenz und Härte«, um Vertrauen zurückzugewinnen.
","
Die Verstrickung von Unionspolitikern in Geschäfte mit dem Kauf von Corona-Schutzmasken haben die Union aus Sicht von Fraktionsvize Gitta Connemann in ihre schwerste Krise seit über 20 Jahren gebracht. »Wir befinden uns in der schwersten Krise seit der Spendenaffäre. Nur wenn wir mit aller Konsequenz und Härte reagieren, werden wir wieder Vertrauen zurückgewinnen können«, sagte Connemann der »Neuen Osnabrücker Zeitung«. Die Spendenaffäre hatte die CDU 1999/2000 schwer erschüttert.
"
927,15,4,2021,Politik,Auf jede Miete passt ein Deckel,"
Guten Abend, die drei Fragezeichen heute:Mietwahnsinn – Warum hilft der Deckel nicht?Israel vs. Iran – Was sagt der Ex-Mossad-Chef?Mischwesen – Mehr Affe oder mehr Mensch?
","
1. Deckel abSkurrilitäten sind in den Berichten über den Mietmarkt einfacher zu finden als bezahlbare Wohnungen in Hamburg-Eppendorf, Berlin-Schöneberg oder München-Schwabing. Da gibt es die Geschichte vom Münchner Vermieter, der von seinen Mietern deutlich weniger verlangt als ortsüblich ist – und der die Miete sogar senkt, wenn eine Familie ein Kind bekommt. Das Finanzamt attestiert ihm fehlende Gewinnabsicht, steuerrechtlich heißt das Liebhaberei, sodass er Kosten für Renovierarbeiten nicht mehr absetzen darf. Da sind die Annoncen für Zweizimmerapartments in Berlin-Mitte, 68 Quadratmeter für 2720 Euro. Da sind Besichtigungstermine, zu denen 400 Interessenten kommen. Da sind langjährige Mieter, die ihr Zuhause verlieren, weil die Wohnung im Alter zu teuer wird. Und da ist ein Dickicht an Bauvorschriften und Genehmigungsverfahren, das es schwer macht, schnell mehr Wohnraum zu schaffen.
"
928,10,6,2021,Politik,Giffey verliert Doktortitel,"
Wegen der anhaltenden Vorwürfe, sie habe in ihrer Doktorarbeit plagiiert, war Franziska Giffey bereits als Familienministerin zurückgetreten. Nun erkennt ihr die Freie Universität Berlin den akademischen Grad ab.
","
Die Freie Universität Berlin entzieht Franziska Giffey (SPD) den Doktortitel. Er sei durch »Täuschung über die Eigenständigkeit ihrer wissenschaftlichen Leistung« erworben worden, teilte die Hochschule zur Begründung mit.
"
929,14,1,2021,Politik,Bundeswehr prüft verdächtige Wüstentrips,"
Die Ermittlungen zum Bundeswehr-Eliteverband KSK haben weitere Ungereimtheiten aufgedeckt. Nun wird geprüft, ob Kommandosoldaten einem alten Kameraden lukrative Aufträge für Trainings in Namibia zuschanzten.
","
Die Bundeswehr ermittelt im Umfeld des Eliteverbands »Kommando Spezialkräfte« (KSK) nun auch wegen möglicher Vetternwirtschaft. Nach internen Hinweisen besteht der Verdacht, dass Soldaten des Kommandos in den vergangenen Jahren immer wieder zu Wüstentrainings auf die Farm eines früheren Kameraden nach Namibia reisten.
"
930,10,5,2021,Politik,"»Natürlich wäre es wohl gescheiter gewesen, es gar nicht zu posten«","
Für seine jüngste Entgleisung droht Boris Palmer bei den Grünen der Rauswurf. Der Tübinger Oberbürgermeister räumte nun einen Fehler ein – gibt sich aber auch angriffslustig.
","
Tübingens grüner Oberbürgermeister Boris Palmer hat in der Diskussion über seinen umstrittenen Facebook-Kommentar einen Fehler eingestanden. »Natürlich wäre es wohl gescheiter gewesen, es gar nicht zu posten«, sagte Palmer der »Bild«-Zeitung (Montagsausgabe).
"
931,8,2,2021,Politik,Linkenchefin Kipping wirbt für Rot-Rot-Grün,"
Die Linke startet in den Bundestagswahlkampf – mit einem Programm voller Sozialgeschenke und einer »Mobilitätsrevolution«. Nicht ohne Hintergedanken: Linkenchefin Kipping hat erneut Grüne und SPD umworben.
","
Für ein Regierungsbündnis aus Grünen, SPD und der Linkspartei gibt es rechnerisch derzeit keine Mehrheit. Und auch inhaltlich liegen alle drei Parteien bislang in vielen Punkten über Kreuz. Bei der Vorstellung ihres Wahlprogramms haben die Linkenvorsitzenden Katja Kipping und Bernd Riexinger nun dennoch Signale an eine mögliche Koalition gesetzt.
"
932,1,2,2021,Politik,Merkel hält an Impfversprechen fest,"
Die Auslieferung ruckelt, die Terminvergabe ist chaotisch: Nach dem Impfgipfel kündigt Kanzlerin Merkel einen nationalen Impfplan an, erklärt Verspätungen – und bekräftigt eine Zusage für Impfangebote bis Ende des Sommers.
","
Die Lieferung von Impfstoffen gegen das Coronavirus in Deutschland stockt. Bundeskanzlerin Angela Merkel (CDU) hat nun nach Abschluss des Impfgipfels mit den Bundesländern und Vertretern der Pharmaindustrie zugesichert, dass die Engpässe rasch behoben werden.
"
933,14,3,2021,Politik,CSU-Generalsekretär Blume fürchtet »Linksrutsch« auf Bundesebene,"
In der Union wappnet man sich angesichts der katastrophalen CDU-Landtagswahlergebnisse für einen schwierigen Bundestagswahlkampf. CSU-Generalsekretär Blume teilt bereits gegen die SPD aus.
","
Nach den deutlichen Verlusten bei den Landtagswahlen in Baden-Württemberg und Rheinland-Pfalz mühen sich Unionspolitiker, Lehren aus dem schlechten Abschneiden der CDU zu ziehen. Der Wahlabend müsse für die »Union ein Weckruf sein«, versuchte sich CSU-Generalsekretär Markus Blume in einer Deutung im ZDF. (Lesen Sie hier eine Blitzanalyse der beiden Wahlen)
"
934,7,5,2021,Politik,Grünenpolitikerin Baerbock wird vermehrt Opfer von Hassattacken,"
Anzeige, wenn es strafrechtlich wird: Seit Annalena Baerbock als Kanzlerkandidatin der Grünen feststeht, wächst der Hass im Netz gegen sie. Zuletzt mehrten sich gefälschte Nacktfotos.
","
Die Grünen registrieren nach der Ernennung der Parteivorsitzenden Annalena Baerbock zur Kanzlerkandidatin zunehmende Angriffe im Netz. »Sowohl Annalena Baerbock als auch Robert Habeck werden im Netz schon lange attackiert«, sagte Parteisprecherin Nicola Kabel dem Redaktionsnetzwerk Deutschland (Freitagsausgaben).
"
935,8,1,2021,Politik,Spahn irritiert die CDU,"
In der CDU herrscht Unruhe, weil Jens Spahn offenbar eigene Kanzlerambitionen auslotete. Armin Laschet erhält derweil doppeldeutige Solidaritätsbekundungen aus Landesverbänden, die Friedrich Merz als Parteichef wollen.
","
In der CDU ist wenige Tage vor dem Parteitag Unruhe wegen Jens Spahn ausgebrochen. Nach SPIEGEL-Informationen sondierte der Gesundheitsminister offenbar zum Jahresende 2020 seine Chancen für eine Kanzlerkandidatur im kommenden Jahr. Auch die »Bild«-Zeitung berichtete über die Gerüchte. Dabei hatte Spahn sich offiziell zu einer Teampartnerschaft mit Nordrhein-Westfalens Ministerpräsident Armin Laschet verpflichtet. Dieser hatte zuletzt bekräftigt, im Falle seiner Wahl auch die Kanzlerkandidatur übernehmen zu wollen.
"
936,4,2,2021,Politik,Sonderrechte für Geimpfte? Ethikrat will Empfehlung abgeben,"
Sollten Geimpfte ihre Freiheitsrechte zurückerhalten, während für alle anderen weiter strengere Regeln gelten? Die Frage ist hochumstritten. An diesem Donnerstag stellt der Ethikrat seine Empfehlung vor.
","
Es ist ein Szenario, das schon jetzt die Gemüter erhitzt - und das, obwohl es aktuell angesichts des Vakzinen-Mangels noch kaum eine Rolle spielt: Menschen, die bereits gegen das Coronavirus geimpft sind, das ist die Idee, könnten wieder Freiheitsrechte zurückerhalten, während sich alle anderen noch an strengere Regeln halten müssen.
"
937,26,2,2021,Politik,Grüne suchen Nähe zur Wirtschaft,"
Die Grünenfraktion im Bundestag hat eine Industriestrategie beschlossen. Darin fordert sie harte Klimaschutzauflagen. Doch die sollen der Wirtschaft helfen, den ökologischen Umbau zu bewältigen.
","
Zuletzt sorgten die Grünen für ziemlich viel Aufregung, weil ihr Spitzenpersonal sich kritisch zum Bau von Einfamilienhäusern in Ballungszentren geäußert hatte. Sie verbrauchten »viel Fläche, viele Baustoffe, viel Energie, sie sorgen für Zersiedelung und damit auch für noch mehr Verkehr«, sagte Fraktionschef Anton Hofreiter dem SPIEGEL. Der politische Gegner nahm die Vorlage dankend auf und prangerte die Rückkehr der alten Verbotspartei an.
"
938,25,1,2021,Politik,Verfassungsschutz stuft AfD als rechtsextremen Verdachtsfall ein,"
Das Landesamt für Verfassungsschutz in Sachsen-Anhalt hat die AfD als rechtsextremen Verdachtsfall eingestuft. Parteimitglieder können damit geheimdienstlich überwacht werden. Auf Bundesebene steht die Bewertung noch aus.
","
Auf Bundesebene versucht die Partei den Schritt seit Tagen zu verhindern – nun nimmt der sachsen-anhaltische Verfassungsschutz die komplette AfD in dem Bundesland ins Visier. Nach SPIEGEL-Informationen ist die Partei in dem Bundesland als rechtsextremer »Verdachtsfall« eingestuft worden. Zuvor hatte die »Mitteldeutsche Zeitung« darüber berichtet.
"
939,12,5,2021,Politik,Kabinett beschließt Eckpunkte für Demokratiefördergesetz,"
Lange haben Union und SPD über ein neues Gesetz zur Demokratieförderung gestritten. Nun hat sich das Kabinett auf 89 Maßnahmen im Kampf gegen Rechtsextremismus und Rassismus verständigt – das Vorhaben könnte trotzdem noch scheitern.
","
Die Bundesregierung hat die Eckpunkte für das Demokratiefördergesetz, über das Union und SPD lange gestritten hatten, beschlossen. Das Kabinett stimmte dem Entwurf am Mittwoch zu.Das neue Gesetz sieht 89 Einzelmaßnahmen vor, mit ihnen sollen »Rechtsextremismus, Rassismus, Antisemitismus und weitere Formen gruppenbezogener Menschenfeindlichkeit« bekämpft werden. Außerdem soll künftig schon der Versuch der Unterstützung einer terroristischen Vereinigung strafbar sein.
"
940,16,1,2021,Politik,Der erste digitale CDU-Parteitag im Protokoll,"
Die Premiere ist geschafft: Erstmals hat die CDU auf einem digitalen Parteitag einen neuen Chef gewählt. Was dabei für Aufregung, Irritationen und Schmunzeln sorgte und wer welchen Posten bekam – das Minutenprotokoll.
","
15.35 Uhr: Das war es für heute mit dem Newsblog zum CDU-Parteitag. Wir bedanken uns für Ihre Aufmerksamkeit. Weitere Meldungen zum Parteitag und seinen Nachwirkungen finden Sie natürlich auf SPIEGEL.de.
"
941,8,1,2021,Politik,SPD und FDP kritisieren mangelhafte Überwachung der Corona-Mutante,"
Weil die britische Corona-Mutante in Deutschland kaum nachverfolgt werden kann, schlagen die Generalsekretäre von SPD und FDP Alarm. Wieder steht Gesundheitsminister Spahn im Zentrum der Kritik.
","
Die ersten Meldungen über das mutierte, möglicherweise aggressivere Coronavirus erreichten die Öffentlichkeit vor Jahreswende aus Großbritannien. Mittlerweile ist es dort wahrscheinlich schon zur dominierenden Variante geworden.
"
942,3,2,2021,Politik,Die irische Frage ist zurück,"
Im Konflikt über Impfstofflieferungen über die irisch-nordirische Grenze stellt jetzt die britische Regierung Forderungen – und droht mit Konsequenzen, sollte die EU sie nicht erfüllen. Der Streit zeigt: Die irische Frage ist längst nicht gelöst.
","
Der Ton von Michael Gove lässt an Klarheit nichts zu wünschen übrig. Die Reaktion auf den Fehler der EU-Kommission vom vergangenen Freitag sei »noch negativer, als ich erwartet hatte«, schreibt der britische Staatsminister an EU-Kommissionsvizepräsident Maroš Šefčovič. Quer durch alle Parteien, Wirtschaft und Zivilgesellschaft Nordirlands herrsche »Schock und Wut« darüber, dass die Kommission zunächst erwogen hatte, Impfstofflieferungen an der Grenze zu Irland zu kontrollieren.
"
943,8,4,2021,Politik,52 Unionsabgeordnete unterstützen Änderung des Infektionsschutzgesetzes,"
Bleiben die Länder weiter inkonsequent im Kampf gegen Corona? Kanzlerin Merkel und Teile der Unionsfraktion wollen mehr Macht für den Bund. Die SPD zeigt sich noch uneins.
","
Seit Tagen streiten Bund und Länder über die richtigen Maßnahmen im Umgang mit der Coronapandemie. Manche fordern einen harten Lockdown, andere wollen beim gegenwärtigen Shutdown bleiben – wieder andere weiter öffnen. Abgeordnete der Unionsfraktion wollen nun für mehr Klarheit sorgen – und per Gesetz dem Bund mehr Kompetenzen über die Länder geben.
"
944,24,2,2021,Politik,Wie ein V-Mann und ein Ex-Islamist Abu Walaa hinter Gitter brachten,"
Murat Cem alias VP01 war ein legendärer Informant der nordrhein-westfälischen Polizei. Dass Deutschlands führende Islamisten nun für viele Jahre hinter Gitter müssen, ist auch sein Werk.
","
Abu Walaa schüttelt immer wieder den Kopf, während der Vorsitzende Richter nach fast dreieinhalb Jahren Prozess und 246 Verhandlungstagen das Urteil verkündet. Von Zeugen, die »Märchen« und »Lügen« erzählt hätten, hatte Abu Walaas Verteidigung noch kurz zuvor gesprochen und die Forderung erneuert, ihren Mandanten freizusprechen. Nun macht der Islamist durch wiederholtes Kopfschütteln auf der Anklagebank des Hochsicherheitssaals des Oberlandesgerichts Celle selbst deutlich, was er von dem Urteil des Staatsschutzsenats hält. Nicht viel.
"
945,2,6,2021,Politik,Scholz findet Forderung nach Gender-Verbot »peinlich«,"
Soll das Gendern bei staatlichen Stellen verboten werden? SPD-Kanzlerkandidat Olaf Scholz hält nichts von einem solchen Vorschlag, wie ihn kürzlich der Hamburger CDU-Chef Christoph Ploß unterbreitete.
","
Olaf Scholz hat sich gegen Regelungen zum Gebrauch der Gendersprache ausgesprochen. Jeder müsse für sich entscheiden können, ob er gendert oder nicht, sagte der SPD-Kanzlerkandidat beim Onlinetalk »Eine Stunde Zeit mit Olaf Scholz« der Wochenzeitung »Die Zeit«.
"
946,25,2,2021,Politik,Islamisten hetzten gegen Merkel,"
Der Berliner Innensenator hat eine radikale Islamistengruppe verboten. In Chats, Internet-Postings und abgehörten Telefonaten verherrlichten die Mitglieder den bewaffneten Kampf gegen die »Ungläubigen«.
","
Im Frühsommer 2020 brach unter Berliner Islamisten kurz Euphorie aus. Man wolle »eine Moschee bauen, in einer Stadt, wo quasi katastrophal ist«, erzählte der Anführer der Gruppe, Jarrah B., in einem überwachten Gespräch.
"
947,27,2,2021,Politik,Scholz mahnt gemeinsames Vorgehen bei Corona-Lockerungen an,"
Ob und wie Handel und Kultur öffnen können, darüber streitet die Politik. SPD-Kanzlerkandidat Scholz fordert eine »gemeinschaftliche Führungsleistung«. Derweil warnt ein Corona-Experte bereits vor der dritten Welle.
","
Nach der bislang letzten Shutdown-Verlängerung wichen einige Bundesländer teils großzügig von den in der Schalte mit dem Bund vereinbarten Grundsätzen ab: Bayern sperrt zum 1. März die Baumärkte wieder auf, Niedersachsen ließ Blumenläden früher öffnen. Vor erneuten Beratungen der Ministerpräsidentinnen und Ministerpräsidenten über die künftige Corona-Politik am Mittwoch hat SPD-Kanzlerkandidat Olaf Scholz nun für ein gemeinsames Vorgehen bei möglichen Öffnungen geworben.
"
948,18,1,2021,Politik,"Armin Laschet, der Assad-Verteidiger","
Liebe Leserin, lieber Leser, guten Morgen,heute geht es um die diskussionswürdigen Ansichten von Armin Laschet zu Baschar al-Assad und Wladimir Putin, außerdem um das Hybris-Problem von Friedrich Merz. Wir beschäftigen uns zudem mit dem Mut von Alexej Nawalny und der Angst von Wladimir Putin.
","
Wie der Kreml Nawalny zum Superstar machtEs war ein emotionaler, brutaler Moment: Vor laufenden Kameras verhafteten Sicherheitskräfte den russischen Oppositionspolitiker Alexej Nawalny in Moskau noch vor der Passkontrolle – er konnte noch kurz seine Frau Julia zum Abschied küssen, dann war er weg. Wo Nawalny sich jetzt aufhält, ist unbekannt, sein Anwalt durfte ihn nicht begleiten. Eigentlich bedarf es keines Beweises mehr, dass Wladimir Putin diesen Mann fürchtet, dessen Namen er aus Prinzip nie ausspricht. Warum hätte sonst ein Team des Inlandsgeheimdiensts FSB versucht, Alexej Nawalny mit Gift umzubringen? Das macht man nicht mit Leuten, die unwichtig sind oder die »niemand braucht«, um es mit Putins Worten zu sagen.
"
949,26,5,2021,Politik,"Große Schurken, kleine Schurken","
Guten Abend, die drei Fragezeichen heute:Türkei – Die Regierung im Sumpf der Korruption?Großbritannien – Die Regierung in der Grillzange des Parlaments?Deutschland – Die Gesundheitsämter in einer Zitterpartie?
","
1. Die türkische Regierung im Sumpf der KorruptionGestern war an dieser Stelle von der Gendersprache die Rede, ein Thema, das für vitale Emotionen sorgt. Es gibt heute keine Verwendung für das schöne Wort Schurkin, aber für die männliche Form dieser Vokabel drängelt sich das Personal regelrecht. Beginnen wir mit Sedat Peker, einem türkischen Mafioso, verstrickt in zahllose Verbrechen: In YouTube-Videos wirft er türkischen Regierungspolitikern Drogenhandel, Erpressung und Korruption vor. Präsident Recep Tayyip Erdoğan wies die Vorwürfe zurück.
"
950,7,6,2021,Politik,"CDU gewinnt Wahl in Sachsen-Anhalt deutlich, Linke und SPD historisch schwach","
Die CDU hat bei der Landtagswahl in Sachsen-Anhalt die Konkurrenz weit hinter sich gelassen. Linke und SPD fuhren dagegen dem vorläufigen Ergebnis zufolge die schwächsten Resultate der Landesgeschichte ein.
","
Es war der letzte große Stimmungstest vor der Bundestagswahl im September: Mit deutlichem Abstand hat die CDU die Landtagswahl in Sachsen-Anhalt gewonnen. Die Partei kam nach dem vorläufigen Endergebnis auf 37,1 Prozent der Stimmen. Die AfD erreichte bei der Wahl am Sonntag mit 20,8 Prozent den zweiten Platz, wie die Landeswahlleitung in der Nacht zu Montag mitteilte.
"
951,13,2,2021,Politik,Stadtratsmitglieder fordern Rücktritt von Halles Oberbürgermeister,"
Bernd Wiegand ließ sich gegen Covid-19 impfen, obwohl Halles Oberbürgermeister laut Impfplan noch nicht an der Reihe war. Stadtparlamentarier stellen nun Fragen nach dem angeblichen Zufallsgenerator.
","
Halles Oberbürgermeister Bernd Wiegand (parteilos) erhielt seine Erstimpfung gegen Covid-19, obwohl der 63-Jährige nach dem Impfplan noch nicht an der Reihe war. Seitdem Wiegand die Impfung vor einer Woche eingeräumt hat, mehrt sich die Kritik am Oberbürgermeister. In einer Sondersitzung des Stadtrats am Freitagabend äußerten einige Mitglieder ihr Unverständnis und ihren Ärger über das Gebaren Wiegands im Zusammenhang mit seiner vorzeitigen Impfung. Immer wieder wurden Rücktrittsforderungen laut.
"
952,9,4,2021,Politik,Drei Wege zur Kanzlerkandidatur der Union,"
Armin Laschet? Oder doch Markus Söder? CDU und CSU steuern auf einen Showdown in der Kanzlerfrage zu. Was jetzt passieren kann – und wann die Lage eskaliert: drei Szenarien.
","
Es waren zuletzt bittere Wochen für Armin Laschet. Maskenaffäre, Wahlschlappen, Coronachaos, Umfrageabsturz: Eigentlich sollte Laschet die CDU in eine glorreiche Zukunft führen. Doch in seiner kaum dreimonatigen Amtszeit als Parteivorsitzender hat er es vor allem mit Krisen zu tun – im Land, in der Union, persönlich.
"
953,26,1,2021,Politik,Ziemiak bezeichnet Ramelow als ungeeignet für weitere Corona-Gipfel,"
Die Kritik an Bodo Ramelows Handyspielerei reißt nicht ab: CDU-Generalsekretär Ziemiak forderte eine Entschuldigung des Ministerpräsidenten. Sein CSU-Kollege legte dem Linkenpolitiker den Rücktritt nahe.
","
CDU-Generalsekretär Paul Ziemiak hält Thüringens Ministerpräsident Bodo Ramelow (Linke) für »offensichtlich nicht geeignet«, um an Corona-Krisengipfeln teilzunehmen. »Mir fehlen die Worte – das ist völlig inakzeptabel«, sagte Ziemiak der »Bild«-Zeitung zu Ramelows Geständnis, während des Krisengipfels ein Handyspiel gespielt zu haben.
"
954,10,2,2021,Politik,Bund und Länder wollen früheres Impfen von Lehrern und Erziehern prüfen,"
Die Länder sollen über Öffnungen von Schulen und Kitas selbst entscheiden, zeichnet sich bei den Beratungen von Kanzlerin Merkel und den Ministerpräsidenten ab. Für Geschäfte wird die Inzidenz von 35 wichtig.
","
Bund und Länder wollen ein früheres Impfen von Lehrerinnen und Lehrern und Erzieherinnen und Erziehern gegen Covid-19 prüfen lassen. Darauf haben sich nach SPIEGEL-Informationen die Ministerpräsidenten und -präsidentinnen bei ihren Corona-Beratungen mit Kanzlerin Angela Merkel verständigt.
"
955,29,12,2020,Politik,Was 2021 besser wird,"
Guten Abend, die drei Fragezeichen heute:White House Up – Endlich weniger Trump?Corona-Kontrolle – Welche Waffen entwickelt die Medizin gegen das Virus?Keine Leinwände – Wie wird das Filmjahr 2021?
","
Im Schwester-Newsletter »Die Lage am Morgen« (hier per Mail zu abonnieren) hat mein Kollege Martin Knobbe gefragt, wie Sie, die Leserinnen und Leser, auf das Jahr 2020 zurückblicken und was Sie für 2021 erwarten. Martin sichtete Hunderte Zuschriften, das Ergebnis: Die meisten wagen »vorsichtige Zuversicht« fürs neue Jahr. Vernünftige Haltung, denn 2021 dürfte einiges deutlich besser werden.1. TrumpdämmerungDie Fernsehsender beginnen ihre Jahresrückblicke in etwa, wenn die Supermärkte anfangen, Dominosteine und Spekulatius zu verkaufen. Neigt sich das Jahr dann wirklich dem Ende zu, stellt sich eine gewisse Rückblicksmüdigkeit ein.Dieser hier hat mich dann aber doch noch einmal wachgerüttelt: Meine Kollegin Julia Barthel sowie meine Kollegen Alexander Held und Achim Tack aus unserem Datenressort haben ausgewertet, womit wir uns beim SPIEGEL in mehr als 36.000 Texten wie oft beschäftigt haben – und was Sie, die Leserinnen und Leser, besonders interessiert hat. (Alle Details hier.)
"
956,22,3,2021,Politik,CSU-Politiker Sauter tritt aus Fraktion aus,"
Der ehemalige bayerische Justizminister Alfred Sauter steht in der Maskenaffäre unter Druck. Um einem möglichen Ausschlussverfahren zuvorzukommen, hat der CSU-Politiker nun seine Fraktionsmitgliedschaft gekündigt.
","
In der Maskenaffäre der Union beugt sich der ehemalige bayerische Justizminister Alfred Sauter dem massiven Druck und tritt aus der CSU-Landtagsfraktion aus. Er wolle nicht, dass die Diskussion über seine Zugehörigkeit zur Fraktion die Diskussion der nächsten Tage und Wochen präge, schrieb Sauter an Fraktionschef Thomas Kreuzer. »Daher kündige ich mit sofortiger Wirkung meine Fraktionsmitgliedschaft.«
"
957,19,1,2021,Politik,»Das ist der Untergang im Osten. Das war's Leute!«,"
Viele Merz-Anhänger in Ostdeutschland sind tief enttäuscht, dass der neue Parteichef nun Armin Laschet heißt. Mancher Abgeordnete möchte den Gescheiterten nun gar als Landesminister im Osten sehen.
","
Für die CDU-Landesverbände im Osten lief der Bundesparteitag am Wochenende eigentlich ziemlich gut. Beide Ministerpräsidenten, Reiner Haseloff aus Sachsen-Anhalt und Michael Kretschmer aus Sachsen, erhielten mit mehr als 800 Stimmen die besten Ergebnisse bei der Wahl zum Präsidium. Die Junge Union hievte Sachsen-Anhalts JU-Landeschefin Anna Kreye überraschend mit sehr gutem Ergebnis in den Bundesvorstand, selbst der viel gescholtene Thüringer Landesverband konnte seine beiden Kandidaten durchsetzen.
"
958,26,1,2021,Politik,Razzia bei mutmaßlichen IS-Unterstützern in Rheinland-Pfalz,"
In vier Städten durchsuchten Beamte im Morgengrauen die Wohnungen vermeintlicher Unterstützer des »Islamischen Staats«. Sie sollen Geld für die Terrororganisation beschafft haben.
","
Bei einer Razzia gegen Unterstützer der Dschihadistenmiliz »Islamischer Staat« (IS) durchsuchten Beamte am Dienstag sieben Wohnungen in Rheinland-Pfalz. Nach Angaben des Landeskriminalamts (LKA) werden acht Beschuldigte im Alter von 22 bis 58 Jahren verdächtigt, Bargeld an sogenannte Finanzagenten des IS im Ausland überwiesen zu haben.
"
959,13,1,2021,Politik,Abgeordnete verlangen Aufklärung von Frontex über illegale Pushbacks,"
Der Innenausschuss des Bundestags hat Frontex-Chef Leggeri zu Rechtsbrüchen seiner Behörde befragt, die der SPIEGEL enthüllt hatte. Anschließend kritisierten Abgeordnete die Grenzschutzagentur scharf.
","
Der Skandal um illegale Zurückweisungen an der europäischen Außengrenze durch die EU-Grenzschutzagentur Frontex hat am Mittwoch den Innenausschuss des Bundestags beschäftigt. Die Abgeordneten verschiedener Fraktionen befragten Frontex-Chef Fabrice Leggeri in nicht öffentlicher Sitzung – und stellten anschließend klare Forderungen auf.
"
960,4,3,2021,Politik,Bundestag hebt Immunität von CDU-Abgeordnetem Fischer auf,"
Er soll sich gegen Geldzahlungen positiv über Aserbaidschan geäußert haben: Zu Ermittlungszwecken hat der Bundestag nun die Immunität von Axel Fischer aufgehoben. Der Abgeordnete nennt die Vorwürfe »haltlos«.
","
Nach Georg Nüßleins Immunität hat der Bundestag nun die eines weiteren Unionspolitikers aufgehoben. Das Plenum erteilte nach Bundestagsangaben einstimmig seine Genehmigung zum »Vollzug gerichtlicher Durchsuchungs- und Beschlagnahmebeschlüsse« im Fall des CDU-Abgeordneten Axel Fischer. Die Angelegenheit steht offenbar in Zusammenhang mit möglichen Lobbytätigkeiten Fischers für die Regierung von Aserbaidschan.
"
