Line_ID,day,month,year,category,article,kurz_text,haupt_text
1012,29,12,2020,Kultur,Das Saufen der Anderen,"
Warum müssen Leute, die auf Partys keinen Alkohol trinken, das allen Leuten erklären? Es gibt etliche gute Gründe für den Verzicht. Aber man muss darüber keine Rechenschaft ablegen.
","
Ein klassischer Neujahrsvorsatz lautet: weniger Alkohol. Das ist oft ein netter Versuch. Ein Versuch, ein besserer oder zumindest gesünderer Mensch zu werden, ein Mensch ohne Erinnerungslücken oder Bierbauch, whatever, meistens klappt es nicht. Besser wäre, realistische Vorsätze zu machen, die man auch wirklich einhalten kann, zum Beispiel: Weiter trinken – aber ohne dabei andere Leute mit der Frage zu penetrieren, warum sie nichts trinken.
"
1013,30,3,2021,Kultur,Der Louvre öffnet sich für die ganze Welt,"
Auf einer digitalen Plattform präsentiert der Pariser Louvre zum ersten Mal seine gesammelten Kunstschätze an einem Ort – und macht sie dadurch zugänglich für alle.
","
Die meisten Museen weltweit sind wegen der Coronapandemie geschlossen, auch das berühmteste Museum in Paris, der Louvre. Im vergangenen Jahr fiel die Zahl der Besucher auf ein Viertel. Zwar gab es bereits Onlinetouren durch eine Abteilung und Teile des Gebäudes – befriedigend war das aber nicht.
"
1014,21,6,2020,Kultur,Streamingtipps: Queere Biopics im Reality Check,"
Wie nah sind diese vier LGBTQ*-Filmbiografien wirklich an der Realität?
","
Dieser Beitrag wurde am 21.06.2020 auf bento.de veröffentlicht.
"
1015,28,5,2020,Kultur,"Es ist unmöglich, hier rasch weiterzublättern","
Mit eindrücklichen Bildern taucht Nina Bunjevac in die Welt sexueller Gewalt ein: ""Bezimena"" ist ein Horrortrip aus der Perspektive des Täters – großartig und schwer erträglich.
","
Das Erste, was man beim Aufschlagen von ""Bezimena"" denkt, ist: Wie macht die das? Rein technisch, wie geht das, also: ohne Maschinen? Denn Nina Bunjevac arbeitet, das hab ich mir mehrfach versichern lassen, tatsächlich mit der Hand. Aber wenn man diese feinst und unglaublich exakt schraffierten, ganzseitigen Bilder ansieht, wie sie auf den schwarz-weißen Panels riesige Flächen abtönt, indem sie immer noch eine Lage Linien versetzt darüberlegt und noch eine und noch eine, bis sie wirklich jede Nuance zwischen weiß und dunkelschwarz ausgelotet hat, denkt man unwillkürlich an endlose Winterabende am Zeichentisch.
"
1016,5,10,2020,Kultur,"Wörter, die das Atmen leichter machen","
Serhij Zhadans neuer Gedichtband ""Antenne"" beginnt mit dem Tod seines Vaters, wird dann aber zum Panorama des Ukrainekonflikts. Unser Autor hat lange nichts so Schönes, Zartes und Trauriges gelesen.
","
In diesem Krieg, hat der ukrainische Dichter Serhij Zhadan geschrieben, seien er und seine Freunde nur Außenstehende. Sie kommen in die Städte und Dörfer an der Front zwischen Russland und der Ukraine. Nicht, um zu kämpfen. Sondern, um Gedichte vorzutragen. Oder Musik zu machen. Das ist natürlich irgendwie sinnlos und albern, aus der Zeit und aus der kämpferischen Wirklichkeit gefallen. Sie machen es trotzdem.
"
1017,26,4,2021,Kultur,»Nomadland« ist der beste Film des Jahres,"
Der Favorit gewinnt: »Nomadland« holt den Oscar als bester Film des Jahres. Es ist ein dreifacher Erfolg, denn auch Hauptdarstellerin Frances McDormand und Regisseurin Chloé Zhao wurden ausgezeichnet – und diese schrieb Geschichte.
","
»Nomadland« ist der Gewinner der Oscars – und das gleich dreifach: Das Werk von Regisseurin Chloé Zhao wurde als bester Film ausgezeichnet, Zhao bekam zudem den Preis für die beste Regie und Frances McDormand – schon zum dritten Mal – den Oscar als beste Hauptdarstellerin.
"
1018,1,6,2020,Kultur,"Der Thüringen-""Tatort"" im Schnellcheck","
Wonniges Weimar: Auch Morde mit dem Fleischhammer können dem Team um Dorn und Lessing nicht den Sommer vermiesen. Der ""Tatort"" als Gute-Laune-Groteske.
","
Das Szenario:Entführung auf die abstruse Tour: Zwei Kleinkrimelle bringen den Weimarer Strickmodenfabrikanten Schrey (Jörg Schüttauf) und dessen Frau in ihre Gewalt. Eine suboptimal geplantes Verbrechen, das völlig aus dem Ruder läuft. Kommissarin Dorn (Nora Tschirner) und Partner Lessing (Christian Ulmen) folgen bald einer Spur aus Toten, während ihre Kollegen an den sich häufenden Leichenfundorten in kurzen Hosen vom schon gebuchten Ibiza-Urlaub träumen.
"
1019,4,12,2020,Kultur,"Die Familie muss sterben, damit sie leben kann","
Der »Tatort« als Mafiatragödie: Die Fortsetzung des Jubiläumskrimis erzählt von einer jungen Frau, die sich aus den Händen der 'Ndrangheta befreien muss. Groß!
","
Was macht der Dortmunder Penner beim Münchner Edel-Italiener? Es ist Kommissar Peter Faber (Jörg Hartmann), der mit seinem schlammfarbenen Parka Stunk verbreiten will in dem schneewitchenweiß gestalteten Restaurant, das er für ein Nest der 'Ndrangheta hält. »Mahlzeit«, quakt er in den Saal, und weil ihm der Kellner nicht zuhören will, schiebt er erst einmal eine Palette Champagnergläser vom Tisch. Der gute alte Ruhrpott-Style, das Gegenteil von verdeckter Ermittlung.
"
1020,20,9,2020,Kultur,Feministische Ikone der Millennials,"
Ob auf T-Shirts oder in sozialen Netzwerken - noch im hohen Alter war Ruth Bader Ginsburg ein Vorbild für die junge Generation: eine Frau, die unbeirrt für Gerechtigkeit kämpfte und deren Botschaft nachhallt.
","
""I dissent - Ich widerspreche."" Mit diesen Worten wurde Ruth Bader Ginsburg spät in ihrem erfüllten Leben zur feministischen Ikone der Millennials: The notorious RBG, Ruth Badass Ginsburg, die zerbrechliche alte Dame mit den riesigen Brillengläsern und dem geklöppelten Kragen, die den Männerklub so richtig aufmischte. Ihr Widerspruch zu einer Entscheidung des Obersten Bundesgerichts, der Voting Rights Act zum Schutz diskriminierter Wähler sei nicht länger zeitgemäß, machte 2013 die damals Achtzigjährige zur Symbolfigur - eine krasse Oma, die unbeirrt für Gerechtigkeit kämpfte. Memes und GIFs zirkulierten in den sozialen Netzwerken, eine ganze Branche mit RGB-Merchandising spross, Dokus, Filme, Biografien wurden verfasst. Und die Kulturliebhaberin Ginsberg genoss ihren überraschenden Popkultur-Status, der ihre Arbeit über drei Generationen validierte.
"
1021,31,5,2021,Kultur,Kunsthalle Karlsruhe gibt Gemälde von Erich Heckel an Erben zurück,"
Jahrelang hing das Gemälde »Geschwister« von Erich Heckel in der Kunsthalle Karlsruhe. Die Beratende Kommission ging von NS-Raubkunst aus. Jetzt gab die Kunsthalle das Bild den Erben des Vorbesitzers zurück.
","
Die Karlsruher Kunsthalle hat ein Gemälde des Expressionisten Erich Heckel (1883-1970) an die Erben des jüdischen Vorbesitzers zurückgegeben, weil es sich dabei nach Einschätzung von Experten um NS-Raubkunst handelt. Das 1913 gemalte Bild »Geschwister« sei vergangene Woche in die USA geschickt worden, teilte ein Sprecher des baden-württembergischen Kunstministeriums laut Deutscher Presseagentur mit.
"
1022,20,2,2021,Kultur,Conni und die Querdenker,"
In der jüngsten Ausgabe von Conni wird das Coronavirus als ansteckend und tödlich dargestellt. Prompt kommt Protest vom reaktionären Rand. Die Rede ist von Indoktrination der Kleinsten.
","
Praktisch am paranoiden »Querdenken« ist es offenbar, hinter jeder Ecke neue Nahrung für die eigene Erregungsbereitschaft zu finden. Wer ohnehin gereizt ist, lässt sich gern reizen. Und wer überall Verschwörung wittert, sieht überall Verschwörer. Nun hat es, weil gerade Unschuld besonders verdächtig ist, mit Conni Klawitter endlich die Unschuld schlechthin erwischt.
"
1023,18,2,2021,Kultur,Matthias Schoenaerts wird der neue Django,"
Franco Nero wurde einst als Django zur Kinoikone – nun soll der belgische Schauspieler Matthias Schoenaerts die Rolle des schweigsamen Antihelden in einer Serie übernehmen.
","
Er sprach nicht viel und zog einen Sarg hinter sich her, in dem er ein Maschinengewehr transportierte. Der wortkarge Antiheld Django ist eine der prägnantesten Figuren des Italowesterns. Berühmt wurde sie durch den italienischen Schauspieler Franco Nero, der Django ab 1966 in der Kinoreihe verkörpert.
"
1024,30,7,2020,Kultur,Rapper Malik B. ist tot,"
Mit ihrem Stilmix aus Rap, Hip-Hop und Jazz wurden The Roots berühmt. Nun gab die Band bekannt, dass das langjährige Mitglied Malik B. im Alter von 47 Jahren gestorben ist.
","
""Schweren Herzens und mit Tränen in den Augen müssen wir euch über den Tod unseres geliebten Bruders und langjährigen Mitglieds informieren"" - mit diesen Worten hat die US-Band The Roots auf ihrer offiziellen Instagram-Seite den Tod ihres langjährigen Mitglieds Malik B. verkündet. Zur Todesursache äußerten sich die Hip-Hop-Musiker nicht.
"
1025,14,10,2020,Kultur,Da haben Schriftsteller nun wirklich nichts verloren!,"
Die Frankfurter Buchmesse findet 2020 ohne Publikum statt - geht das überhaupt? Hier erinnert sich Bestsellerautor Daniel Kehlmann an seinen ersten Besuch auf der Messe - und was er sich damals nicht getraut hat.
","
Man beschwert sich gerne über die Buchmesse. Alle tun das, ich habe es auch getan: Ich will da nie mehr hin, habe auch ich gesagt, die schlechte Luft, die großen Hallen, die Langeweile, die Literaturfeindlichkeit, und überhaupt, so habe ich gerufen, könnte man sich Rilke oder Tolstoi auf einer Buchmesse vorstellen? Da herrschen doch nur Markt und Hektik, da haben Schriftsteller nun wirklich nichts verloren! Ganz falsch ist das nicht. Aber jetzt, da die Messe abgesagt ist, wird mir wieder einmal klar, dass es nicht einmal die halbe Wahrheit ist.
"
1026,10,5,2020,Kultur,Krisengebeutelt? Diese sechs Filme machen gute Laune!,"
Sechs echte Feelgood-Movies, die dich Corona vergessen lassen
","
Dieser Beitrag wurde am 10.05.2020 auf bento.de veröffentlicht.
"
1027,7,5,2020,Kultur,"Brandgefährliche, dumme Boshaftigkeit","
Eigentlich war die Show als Aufarbeitung der Mobbing-Geschehnisse im gerade beendeten Sat.1-Format gedacht: Doch die Sendung geriet zum Komplettversagen, in dem ungehindert weiter gekeift und beleidigt wurde.
","
Man ahnt gleich zu Beginn, dass diese Unternehmung grandios schiefgehen wird, als Moderator Jochen Schropp das Geschehen im Haus als ""Seelenstriptease"" bezeichnet. Es ist der falsche Begriff, und er setzt ein falsches Signal: Statt die zahlreichen, unerträglichen Grenzüberschreitungen, die während des Sat.1-Formats ""Promis unter Palmen"" passierten, beim Wiedersehen der meisten Protagonisten klar zu benennen und die versäumte Positionierung dazu nachzuholen, gerät die Sendung zum Rechtfertigungstableau, auf dem Beleidigungen ungeahndet weiter reproduziert werden dürfen. Sehr schnell wird klar: Es war kein besonders perfider Schnitt, kein Sich-Selbst-Vergessen im Meuten-Sog, keine verzerrte Darstellung der Geschehnisse, die man da im Fernsehen gesehen hatte - diese Menschen wollten genau so sein, wie sie sich in der Sendung zeigten.
"
1028,12,2,2021,Kultur,Die Stille nach dem Shitstorm,"
Als Brexit-Punk wurde der britische Rapper Slowthai gefeiert, dann kamen diverse Grenzüberschreitungen und der Absturz. Mit »Tyron« zeigt er sich nun sensibel – unser Album der Woche. Und: Neues von Audio88 & Yassin.
            ","
Album der Woche:
"
1029,13,5,2020,Kultur,Unterwegs im pazifistischen Talk-U-Boot,"
Als Podcast und im RBB-Fernsehen führt Oliver Polak durch einen Talk, der so wohltuend anders ist, dass er über sein Anderssein erst gar nicht redet. Also bitte reinhören und einschalten in ""Besser als Krieg"".
","
Es ist vielleicht kein Wunder, dass die politische Talkshow in Deutschland eine tendenziell deutsche Veranstaltung ist. Maischberger, Illner, Will, Plasberg und - mit einem gewissen Abstand – auch Lanz sind, wie erfolgreicher Pop aus deutscher Produktion auch, einander deprimierend ähnlich.
"
1030,14,5,2021,Kultur,"


","
Die Netflix-Serie »Halston« mit Ewan McGregor feiert einen legendären US-Modemacher – und die goldene Party-Ära New Yorks.
","
Mit der umgedrehten blauen Bonbonschachtel auf Jackie Kennedys Kopf geht es los. Gleich zu Beginn der Serie »Halston« ist auf einem Fernsehschirm die Amtseinführung des US-Präsidenten John F. Kennedy im Januar 1961 zu sehen – und die Stimme des Moderators verkündet, wer den sogenannten Pillbox-Hut auf dem Haupt der First Lady entworfen hat. »Er hat deinen Namen gesagt«, jubelt einer aus der Crew des Modemachers Halston, die in New York vor dem Fernseher sitzt. »Gott segne Jackie Kennedy.«
"
1031,22,9,2020,Kultur,Programmchef Volker Herres hört vorzeitig auf,"
Der Programmdirektor des Ersten Deutschen Fernsehens, Volker Herres, wird früher als geplant sein Amt aufgeben. Bis April muss ein Nachfolger oder eine Nachfolgerin gefunden werden.
","
Nach mehr als zwölf Jahren hört Volker Herres vorzeitig als Programmdirektor des Ersten auf. Der 63-Jährige wolle sein Amt zum 30. April 2021 abgeben, teilte das ARD-Gemeinschaftsprogramm mit. Wer ihm auf dem Posten nachfolgt, wurde noch nicht bekannt.
"
1032,26,2,2021,Kultur,BR entschuldigt sich für Moderator,"
Wegen einer Coverversion vergleicht ein Bayern3-Radiomoderator BTS mit einem Virus. Fans der K-Pop-Band werfen ihm Rassismus vor. Der Sender hat sich nun entschuldigt – doch die Entschuldigung wird kritisiert.
","
Mit einer Schimpftirade über den Umstand, dass die koreanischen Popstars von BTS einen Song der englischen Stadionrockband Coldplay gecovert haben, hat ein bayerischer Radiomoderator den Unmut vieler BTS-Fans hervorgerufen. Bayern3-Moderator Matthias Matuschik, so der Vorwurf, habe die Band rassistisch beleidigt. In einer Briefvorlage für Fans, die als Beschwerde beim Bayerischen Rundfunk eingereicht werden soll, heißt es, Matuschik habe einen Großteil der Zuhörer beleidigt, »indem er BTS mit dem tödlichen Virus Covid-19 in Verbindung brachte und ihnen schreckliche Dinge wünschte«. Auf Twitter machte Kritik an der Sendung unter dem Hashtag #Bayern3Racist die Runde.
"
1033,27,2,2021,Kultur,Taylor Swift sagt geplante Tour endgültig ab,"
Sie waren schon verschoben worden, jetzt hat US-Sängerin Taylor Swift ihre geplanten Konzerte für 2021 komplett abgesagt. Die Situation sei zu unsicher. Sie versichert: »I'm so sorry.«
","
Keine Konzerte und Festivalauftritte auf absehbare Zeit: Die amerikanische Sängerin und Musikerin Taylor Swift hat auf ihrer Website und bei Twitter mitgeteilt, dass sämtliche geplanten Auftritte der »Lover Fest«-Tour ausfallen werden.
"
1034,3,2,2021,Kultur,Wissenschaftler schließen sich gegen »Cancel Culture« zusammen,"
70 deutschsprachige Forscher bemängeln, an vielen Universitäten sei ein Klima entstanden, in dem abweichende Meinungen nicht mehr toleriert würden. Sie werben für eine offenere Debattenkultur.
","
Sie monieren eine »zunehmende Verengung von Fragestellungen, Themen und Argumenten in der akademischen Forschung«, wie es in ihrer Pressemitteilung heißt – 70 Wissenschaftler aus dem deutschsprachigen Raum haben sich zu dem Netzwerk Wissenschaftsfreiheit zusammengeschlossen.
"
1035,19,8,2020,Kultur,"Jung, schwarz, weiblich - und verloren?","
Schnoddrig und witzig, aber eigentlich eine Tragödie: Candice Carty-Williams erzählt in ihrem Debütroman ""Queenie"" von Rassismus, emotionalen Krisen und den Spannungen der Black-Lives-Matter-Ära.
","
Noch auf dem gynäkologischen Untersuchungsstuhl schreibt Queenie Nachrichten mit ihrem Smartphone: ""In den Steigbügeln. Wünschte, du wärst hier..."" Und um ihrem Freund zu ""beweisen, dass ich nicht so emotional unbeteiligt war, wie er mir immer vorwarf"", schickt sie drei X hinterher, Zeichen für ""I love you"". Die Gynäkologin sprach während der Untersuchung ""ein bisschen zu fröhlich"" und ""schob dabei ohne weitere Vorwarnung etwas in mich rein, das sich anfühlte wie der am wenigsten ergonomische Dildo der Welt"".So fängt der aufwühlende Debütroman von Candice Carty-Williams, 31, an; ein bisschen schnodderig wirkt das, ein bisschen witzig auch, doch bald bleibt einem das Lachen im Halse stecken. Denn es entfaltet sich eine bittere Traurigkeit, unmerklich, aber gnadenlos, bis man merkt, trotz aller Selbstironie der Ich-Erzählerin: Hier spielt sich eine Tragödie ab.Zu viel schlechter Sex, um überhaupt etwas zu fühlenDie Titelheldin dieses Buches sucht ihren Platz im Leben - und dabei geht jede Menge schief. Sie liebt weiße Männer, was bei Großmutter und Tante schlecht ankommt; sie trödelt bei der Arbeit, womit sie ihre Chefin sauer macht; sie spricht nicht gern über ihre Gefühle, ein Umstand, mit dem ihr Freund nicht zurechtkommt.Der, wie sich schnell herausstellt, gar nicht mehr ihr Freund ist. Liebeskummer der schlimmsten Art erfasst Queenie und löst eine schwere Lebenskrise aus. Mithilfe von zu viel erniedrigendem Sex versucht sie, überhaupt wieder etwas zu fühlen – bis sie erkennt, dass sie sich einem Kindheitstrauma stellen muss, sonst geht sie zugrunde.
"
1036,29,1,2021,Kultur,Das ist das beste Bauwerk des Jahres,"
Das »Werk 12« im Münchner Werksviertel gewinnt den begehrten Architekturpreis DAM. Zu seinen Hinguckern gehört die Fassade, auf der Sprachfetzen wie »HMPF« und »WOW« stehen.
","
Ein Gebäude im Münchner Werksviertel ist einer Jury zufolge das beste Bauwerk des Jahres. »Werk 12« wurde am Freitag in Frankfurt am Main mit dem DAM Preis 2021 ausgezeichnet.
"
1037,8,8,2020,Kultur,"Ben Affleck plant Film über den Dreh von ""Chinatown""","
Suff am Set, Krieg unter den Kreativen: Das Meisterwerk ""Chinatown"" entstand unter schwierigsten Bedingungen. Nun will Ben Affleck den Produktionsprozess als Spielfilm erzählen.
","
Der Film gilt als Meilenstein des New Hollywood - und als eine der schwierigsten Produktionen jener Ära überhaupt. Die Hauptdarsteller Jack Nicholson und Faye Dunaway wurden durch ""Chinatown"" endgültig zu den Megastars der Zeit, und immer wieder taucht das Werk in Spitzenpositionen bei Rankings zu den besten Filmen aller Zeiten auf. Doch bei der Entstehung des aufwendigen Neo-Noir-Thrillers, der tief in die Topografie und die Geschichte von Los Angeles führt, soll Kampf und Chaos geherrscht haben.
"
1038,30,9,2020,Kultur,Weihnachtsshow von Helene Fischer abgesagt,"
Seit 2011 wird die Show jährlich am ersten Weihnachtstag ausgestrahlt. Mit dieser Tradition wird nun gebrochen. Die anhaltenden Corona-Beschränkungen ließen eine Aufzeichnung vor Publikum nicht zu, so ein ZDF-Sprecher.
","
In diesem Jahr wird es keine große Weihnachtsshow von Helene Fischer im Fernsehen geben. Stattdessen sendet das ZDF am ersten Weihnachtstag einen Zusammenschnitt von älteren Highlights. Die Sendung unter dem Titel ""Meine schönsten Momente"" wird von Fischer präsentiert. ""Ursprünglich war geplant, die zehnte Ausgabe der ""Helene Fischer Show"" vor einem Live-Publikum in der Messehalle Düsseldorf aufzuzeichnen, doch die anhaltenden Corona- Beschränkungen lassen dies nicht zu"", sagte ein ZDF-Sprecher am Dienstagabend. Zuvor hatte die ""Bild""-Zeitung online berichtet. 
"
1039,11,9,2020,Kultur,"Die Familie, die aus der Kälte kam","
""Emily, wir arbeiten für die CIA!"" Im Frankfurt-""Tatort"" erfährt ein Mädchen, dass die Eltern Agenten sind. Ein formschöner Schocker über Familienabgründe und Spionagegeheimnisse.
","
Familien sind wie Geheimdienste: verschworene Haufen, die für Außenstehende Rätsel bleiben. Und in diesen verschworenen Haufen gibt es dann noch unübersichtliche Frontverläufe und wechselnde Koalitionsbildungen. Unmöglich, vom Rand aus das Mit- und Gegeneinander in einer familiären oder nachrichtendienstlichen Zelle zu durchdringen.
"
1040,1,7,2020,Kultur,"


","
Wie laufen Theaterproben in Zeiten von Corona? Wie klingt Gelächter mit Mundschutz? Und warum bekommt man im ICE gerade kein Bier vom Fass? Leander Haußmann diskutiert die großen und kleinen Fragen der Krise.
","
SPIEGEL: Herr Haußmann, die meisten Theater sind noch geschlossen, Sie proben mit Schauspielern des Hamburger Thalia Theaters ""Der Geizige"" von Molière und haben sich wochenlang per Video-Konferenzschaltung aus Ihrer Berliner Wohnung mit den Mitspielern verständigen müssen. Wie war das?
"
1041,24,8,2020,Kultur,Südkoreanische Boyband BTS bricht YouTube-Rekord,"
Mehr als 100 Millionen Klicks an einem Tag: Der erste englischsprachige Song der südkoreanischen Boyband BTS ist auf YouTube so erfolgreich wie noch kein Musikvideo zuvor.
","
K-Pop, Musik aus Südkorea, ist schon lange ein Phänomen, in Asien und darüber hinaus. Keine andere koreanische Gruppe ist dabei derzeit so erfolgreich wie die siebenköpfige Band BTS. Millionen Fans weltweit verehren die sieben Jungs mit den farbenfrohen Föhnfrisuren. Ihr erster englischsprachiger Song ""Dynamite"", veröffentlicht am 21. August, brach jetzt eine bemerkenswerte Rekordmarke.
"
1042,22,7,2020,Kultur,Düsseldorfer Bürgermeister veröffentlicht Corona-Warn-Video mit Farid Bang,"
Er will das junge Partyvolk für Corona sensibilisieren: Düsseldorfs Oberbürgermeister hat ein Warn-Video mit dem umstrittenen Rapper Farid Bang veröffentlicht - und wird dafür scharf kritisiert.
","
In dem kurzen Clip ruft Farid Bang wohl vor allem die Düsseldorfer Partyszene auf, sich an die Corona-Regeln zu halten; der Musiker sagt etwa: ""Benehmt euch, hört auf, Unfug zu machen."" Trotz massiver Kritik an der Wahl seines Botschafters hat der Düsseldorfer Oberbürgermeister Thomas Geisel (SPD) den Appell des 34-jährigen Rappers veröffentlichen lassen. Auf die zudem geplante Veröffentlichung eines gemeinsamen Videos mit dem wegen sexistischer und antisemitischer Texte kritisierten Düsseldorfer Rapper verzichtet Geisel allerdings.
"
1043,27,3,2021,Kultur,Belarus von Eurovision Song Contest ausgeschlossen,"
Die Band Galasy ZMesta sollte beim Eurovision Song Contest für Belarus ins Rennen gehen – und macht sich in Songtexten über Proteste gegen Staatschef Lukaschenko lustig. Die Europäische Rundfunkunion zog jetzt Konsequenzen.
","
Belarus ist vom Eurovision Song Contest (ESC) im Mai ausgeschlossen worden. Das hat die Europäische Rundfunkunion entschieden, wie sie am Freitagabend mitteilte. Auch das neu eingereichte Lied verstoße gegen die ESC-Regeln, die sicherstellten, »dass der Wettbewerb nicht instrumentalisiert oder in Verruf gebracht wird«. Die staatliche Rundfunkgesellschaft von Belarus habe es versäumt, »innerhalb der verlängerten Frist einen teilnahmeberechtigten Beitrag einzureichen«, hieß es.
"
1044,1,10,2020,Kultur,"""Mafalda""-Erfinder Quino gestorben","
Seine Comicfigur Mafalda war ein Weltstar: Der argentinische Zeichner Joaquín Salvador Lavado, bekannt unter dem Namen Quino, ist mit 88 Jahren gestorben.
","
Der Comiczeichner Joaquín Salvador Lavado ist tot. Im Alter von 88 Jahren starb der Künstler, der auch unter dem Namen ""Quino"" bekannt war, in seiner Heimatstadt Mendoza in Argentinien. Das gab sein Verleger Daniel Divinsky bekannt.
"
1045,1,4,2021,Kultur,BGH hebt Urteil im Streit über »Das Boot« auf,"
Seit Jahren kämpft der Kameramann Jost Vacano vor Gericht um eine angemessene finanzielle Beteiligung am Erfolg des Films »Das Boot«. Nun hat der Bundesgerichtshof den Fall an die Vorinstanz zurückverwiesen.
","
Der Rechtsstreit um eine angemessene Vergütung für die Kameraführung beim Erfolgsfilm »Das Boot« geht in die nächste Runde. Der Bundesgerichtshof (BGH) hob am Donnerstag das Urteil des Oberlandesgerichts (OLG) München auf, das die Bavaria Film, den Westdeutschen Rundfunk (WDR) und einen Videoverwerter zur Zahlung von insgesamt etwa 440.000 Euro an den Chefkameramann des Films verpflichtete. Das OLG muss nun erneut über den Fall verhandeln.
"
1046,10,11,2020,Kultur,"""Trump abgewählt, Impfstoff gefunden""","
Frank Plasberg als Gastgeber einer vorsichtigen Feierstunde. Bei ""Hart aber fair"" wurde der neue Impfstoff einhellig begrüßt, aber auch der weite Weg zur Normalität sichtbar.
","
""Trump abgewählt, Corona-Impfstoff gefunden"", resümiert Frank Plasberg die vergangenen Tage: ""Man könnte meinen, der liebe Gott hat wieder Spaß bei der Arbeit gefunden."" Über die rhetorische Engführung von US-Präsident und Virus mag man streiten. Dennoch scheint der Ton gerade von Moll zu Dur zu wechseln.
"
1047,23,9,2020,Kultur,Michael Gwisdek ist tot,"
Als Schauspieler und Regisseur feierte er über Jahrzehnte Erfolge - erst in der DDR, dann auch im vereinten Deutschland. Nun ist Michael Gwisdek im Alter von 78 Jahren gestorben.
","
Der Schauspieler und Regisseur Michael Gwisdek ist tot. Er starb am Dienstag nach kurzer schwerer Krankheit im Kreise seiner Familie, wie seine PR-Agentur am Mittwoch mitteilte.Gwisdek wurde 1942 in Berlin-Weißensee geboren. Obwohl er schon als Schüler Schauspieler werden wollte, absolviert er auf Wunsch seiner Eltern zunächst eine Ausbildung als Dekorateur und Gebrauchswerber und arbeitete in diversen Jobs. Erste Theatererfahrungen sammelte er am Arbeitertheater Friedrichshain und durch ein Regie-Fernstudium am Theaterinstitut Leipzig, ehe er sich an der Staatlichen Schauspielschule Berlin bewarb. ""Schon vor dem Mauerbau bin ich mit meiner Mutter ins Kino gegangen und habe alle James-Dean- und Horst-Buchholz-Filme gesehen. Die waren meine Vorbilder"", sagte er in einem SPIEGEL-Interview.
"
1048,29,9,2020,Kultur,"Alle sind verzichtbar, selbst Männer","
Wann immer es darum geht, Lohnarbeitszeit zugunsten von Familie oder Freizeit zu reduzieren, gibt es einen Aufschrei: Die Wirtschaft! Wie soll das funktionieren? Vielleicht schlicht besser als jetzt.
","
Auf die Schweiz ist Verlass. Seit das wackere Bergvolk sich im Jahr 1990 den Luxus eines flächendeckenden Frauenwahlrechts gegönnt hat, ist es in Sachen Gleichberechtigung kaum noch aufzuhalten. Vergangenen Sonntag stimmten die Schweizerinnen und Schweizer mit 60,3 Prozent für ganze zwei Wochen bezahlten ""Vaterschaftsurlaub"" (zuvor war ein Tag üblich). Mutig! Zwei Wochen. Davon werden die Kinder lange zehren.
"
1049,1,9,2020,Kultur,Columbia Artists Management ist insolvent,"
Anne-Sophie Mutter, Maurizio Pollini, das Leipziger Gewandhausorchester: Sie haben in den USA keine Agentur mehr. Die Pandemie zwang die weltbekannte Künstlervermittlung für klassische Musik in die Knie.
","
Die Musikvermittlung Columbia Artists Management war 80 Jahre lang die wohl wichtigste Agentur für klassische Künstler - nun ist sie insolvent und hat die Arbeit eingestellt.Die renommierte Agentur betreute US-Auftritte von Vladimir Horowitz, Sergej Rachmaninoff oder Dirigent Leonard Bernstein. Bis zuletzt vermittelte sie Klassik-Giganten wie die Geiger Anne-Sophie Mutter und Gidon Kremer, aber auch ganze Orchester wie das London Symphony Orchestra oder das Leipziger Gewandhausorchester.
"
1050,27,6,2020,Kultur,"""Simpsons""-Macher reagieren auf Rassismusvorwürfe","
In der US-Serie ""Die Simpsons"" wurden nicht weiße Figuren wie Apu von weißen Schauspielern eingesprochen. Das soll sich nun ändern.
","
Die Macher der Fernsehserie ""Die Simpsons"" wollen in Zukunft keine weißen Synchronsprecher mehr für die Vertonung von nicht-weißen Figuren einsetzen. Das teilte die US-Produktionsfirma Fox Studios mit. Die Entscheidung inmitten der landesweiten Anti-Rassismus-Proteste betrifft die ""Simpsons""-Charaktere Apu Nahasapeemapetilon und Dr. Hibbert.
"
1051,8,2,2021,Kultur,Poetin Amanda Gorman dankt Corona-Helden,"
Durch ihren Auftritt bei der Amtseinführung von Joe Biden wurde sie zum Star. In einem Gedicht zum Super Bowl würdigt Amanda Gorman nun drei »Ehrenkapitäne« der Corona-Pandemie.
","
Der Super Bowl ist nicht nur berühmt für das Footballspiel, um das er sich dreht, sondern auch für das aufwendige Entertainmentprogramm drum herum – von den Werbeclips bis zur pompösen Halbzeitshow. Dieses Mal hat auch ein Clip aus dem Vorprogramm für viele Reaktionen gesorgt.
"
1052,13,10,2020,Kultur,"""Ich erinnere mich gut an das Urmel""","
Die Augsburger Puppenkiste, Hitler und das iPhone: Thomas Hettches ""Herzfaden"" steht in der SPIEGEL-Bestsellerliste auf Platz fünf. Wir beantworten die entscheidende Frage: Und das soll ich lesen?
","
An dieser Stelle nehmen wir uns den wichtigsten Neueinsteiger, Aufsteiger oder den höchstplatzierten Titel der SPIEGEL-Bestsellerliste vor - im Literatur-Pingpong zwischen Maren Keller und Sebastian Hammelehle. 
"
